13	48
13	50
13	46
13	47
13	46
20	47
48	86
8	70
16	61
32	47
24	59
8	47
16	60
32	44
22	59
16	48
21	176
22	66
19	48
21	44
22	47
22	45
23	48
21	43
22	41
16	42
25	197
21	43
22	44
20	47
29	42
26	43
27	43
25	42
26	42
20	43
26	44
16	43
22	46
22	42
16	44
20	43
19	43
20	44
17	42
23	43
20	42
21	39
24	41
25	44
21	46
25	43
26	42
24	43
25	43
19	55
20	41
26	42
23	42
22	43
16	43
20	41
23	42
24	43
22	44
23	44
20	43
20	43
28	51
22	40
18	51
27	41
23	42
24	42
18	43
72	149
8	69
16	56
32	44
27	148
8	44
16	53
32	58
23	55
8	42
16	59
32	54
21	56
19	48
17	94
14	56
17	48
24	47
26	47
30	50
21	49
15	49
19	47
15	46
15	45
27	44
29	44
14	43
20	44
24	42
26	42
15	45
16	43
13	43
16	44
18	42
15	43
20	44
25	44
24	44
23	43
16	41
20	42
15	44
20	47
17	41
20	43
21	44
14	44
19	41
23	43
24	44
17	43
22	41
29	41
22	42
24	43
26	42
18	43
23	42
25	43
16	43
9	43
16	44
13	46
15	45
17	42
16	44
20	42
20	43
14	43
26	44
27	44
19	46
26	45
17	45
9	43
9	44
23	44
48	248
8	72
16	54
32	37
19	60
8	49
16	60
32	43
17	56
11	46
14	85
19	47
24	44
25	56
18	42
17	43
15	43
17	46
17	44
19	42
11	43
14	42
20	44
13	44
13	44
12	44
14	43
14	46
17	48
17	38
14	44
15	46
15	46
15	47
19	46
11	46
17	41
15	45
15	44
14	43
16	44
16	43
19	44
14	46
48	49
8	57
16	57
32	41
24	54
8	44
16	54
32	40
22	57
16	43
18	81
20	54
7544	4038
102416	9970
17	91
13	77
88	231
512	910
512	296
10	184
9	155
5	144
4	132
12	92
344	193
9	636
15	109
104	80
25	80
13	82
32	82
32	70
12	73
8	101
36	249
40	187
64	71
24	64
512	714
512	280
368	137
20	103
276	485
21	80
26	70
27	77
536	196
12	67
9	181
12	161
28	88
1056	251
128	92
21	248
22	177
12	53
1	97
9	60
9	48
11	83
18	102
16	67
15	51
17	80
19	52
20	45
17	48
16	52
16	49
18	45
20	45
18	45
17	45
17	49
19	45
13	48
21	49
21	45
22	48
26	161
21	46
16	45
18	45
20	53
25	53
12	49
22	46
15	50
16	46
17	45
18	45
25	49
21	45
16	50
15	45
15	44
12	45
10	57
9	49
24	46
64	254
84	237
152	187
288	147
560	238
1104	252
18	56
16	44
15	42
17	56
27	84
19	55
20	39
17	39
16	40
16	48
18	48
20	41
18	37
17	41
17	42
19	38
13	38
21	45
21	38
22	41
26	41
21	50
16	44
18	49
20	44
23	40
25	41
12	84
22	47
15	40
16	51
17	45
18	36
25	36
21	45
16	37
15	44
15	43
19	37
20	39
19	38
12	42
10	39
9	39
104	74
16	63
32	71
64	151
128	126
128	401
48	113
16	57
32	62
32	59
48	71
8	99
16	75
32	45
24	57
8	54
16	62
32	40
22	57
16	43
17	57
16	49
21	43
17	47
27	47
25	47
25	48
24	43
23	45
23	45
22	43
27	77
26	44
23	44
25	51
24	46
29	43
20	43
22	43
28	44
21	45
28	45
23	46
21	43
22	43
18	42
26	45
24	43
18	42
20	43
19	43
18	43
22	45
20	45
20	44
28	45
26	48
20	39
25	39
32	39
28	39
24	43
27	42
24	42
32	77
32	46
32	43
32	47
32	44
32	46
32	46
32	50
32	46
32	46
32	46
32	81
32	46
32	56
256	447
608	270
1216	412
2432	283
4864	209
9728	184
6	147
128	90
6	91
8968	392
10	128
16	117
10	91
24	79
22	65
9	395
10	84
10	88
12	79
18	82
20	73
8	79
27	73
56	119
1744	753
212	425
20	441
14	91
20	497
840	1952
84	241
504	491
32	347
64	621
22	1400
16	815
15	91
25	129
13	60
20	83
25	62
21	77
13	56
17	158
18	62
18	86
19	57
23	51
30	74
18	216
19	71
20	68
22	72
19	74
14	66
15	71
14	70
18	303
15	61
24	47
18	53
19	65
20	46
13	42
16	42
24	43
25	357
17	41
12	41
20	74
21	60
13	44
18	39
23	65
13	60
16	51
16	46
25	62
30	45
13	41
8	76
18	39
21	43
16	47
16	125
16	42
17	130
13	42
13	54
14	74
23	63
26	71
26	85
26	76
26	89
27	50
15	77
16	63
19	71
17	86
14	115
12	80
13	57
12	65
13	109
12	82
13	96
16	93
23	75
23	80
23	152
26	91
26	93
26	85
30	106
30	90
30	73
20	100
19	73
25	83
17	94
17	107
20	76
20	121
20	96
24	71
24	74
24	105
16	80
21	95
16	71
25	86
16	84
22	101
17	82
15	89
23	73
17	82
27	93
21	92
11	88
23	79
22	57
21	79
16	83
21	96
16	82
25	125
16	104
22	212
17	74
15	69
13	102
17	90
27	95
21	84
12	90
12	98
13	69
19	71
20	90
14	53
15	93
10	67
27	47
27	95
11	68
18	88
26	112
13	71
21	77
22	68
34	83
13	82
14	55
15	62
25	100
23	155
24	59
36	78
34	234
46	181
20	45
30	41
24	44
33	40
30	61
39	43
9	43
26	42
26	42
10	45
23	40
11	43
18	41
23	39
12	39
9	39
8	75
25	51
30	38
24	60
26	44
21	45
23	45
23	40
23	44
26	45
12	40
13	42
18	45
22	40
13	44
19	42
14	43
14	45
24	52
18	44
17	77
24	44
33	46
18	53
26	41
33	45
31	42
19	46
28	41
26	45
23	47
22	64
21	42
20	48
16	44
14	42
25	45
23	44
20	41
19	41
24	44
28	42
31	41
21	44
15	41
13	41
11	39
14	41
12	41
19	49
22	42
38	45
28	41
25	42
18	41
16	41
16	65
14	41
24	46
22	49
19	42
30	42
28	38
25	38
24	61
43	49
33	48
34	42
17	41
20	42
14	42
19	40
20	43
24	41
28	42
23	43
26	41
29	43
34	42
25	45
23	46
20	50
15	66
27	49
25	45
28	45
26	45
20	41
21	40
19	41
22	39
20	40
13	39
29	40
25	50
26	44
24	40
24	43
19	40
27	45
18	45
14	44
12	43
13	44
21	79
31	47
12	45
14	45
25	50
25	45
21	44
22	45
20	45
20	40
18	45
29	54
29	42
25	45
26	44
24	44
24	44
21	45
30	47
28	47
26	44
25	44
23	45
20	45
21	45
26	44
15	69
15	41
15	40
16	42
28	41
26	44
19	43
21	45
22	48
21	70
26	91
20	56
20	53
20	86
17	45
25	169
24	64
16	76
12	47
12	45
12	74
13	102
17	86
18	76
18	46
21	63
22	59
15	65
16	52
16	61
16	61
17	67
7	88
23	73
26	94
24	62
33	76
36	61
27	66
21	100
24	57
11	59
12	79
13	66
16	69
12	54
20	68
10	44
17	76
12	95
11	74
9	55
12	51
22	53
16	53
12	63
14	77
10	71
12	71
17	71
17	86
22	51
16	65
24	65
19	65
18	68
26	82
20	104
30	84
28	60
20	109
21	73
20	86
21	167
20	53
21	77
20	78
21	56
18	74
21	62
21	54
29	73
30	116
29	48
29	60
31	92
26	80
31	75
27	61
38	57
13	117
14	75
14	53
17	64
19	97
18	69
25	95
14	113
14	97
18	69
19	74
18	83
19	71
12	71
14	84
16	79
16	66
24	100
16	85
20	75
19	104
20	71
19	73
20	77
19	55
20	69
20	82
21	74
19	80
20	64
19	73
20	62
19	72
20	100
20	62
21	100
19	73
20	78
19	61
20	57
19	49
20	69
20	62
21	57
19	61
20	76
19	75
20	62
19	66
20	45
20	41
21	39
26	70
26	44
28	45
28	43
28	45
28	41
26	45
26	45
28	46
28	49
28	43
28	43
26	43
26	39
28	42
28	38
28	57
28	41
18	50
17	39
15	40
13	41
13	65
14	41
24	42
22	46
33	44
26	43
17	45
14	45
22	49
23	46
20	46
21	49
20	43
21	41
10	42
16	39
17	39
18	42
21	40
22	194
15	44
15	43
28	45
14	44
22	48
14	50
22	41
12	41
20	43
12	43
17	40
15	40
16	40
15	44
16	43
15	45
16	40
15	42
16	47
13	42
13	43
24	42
13	44
24	43
18	44
19	42
16	40
17	48
16	49
17	113
15	53
15	51
26	49
15	46
26	46
16	85
16	48
16	43
17	39
16	39
21	41
22	40
23	39
20	44
21	46
20	46
21	44
19	42
19	44
30	44
19	45
30	42
20	53
20	49
20	47
14	47
30	41
31	41
28	39
12	45
13	44
12	44
13	40
12	43
13	40
13	40
14	87
12	78
13	55
12	66
13	48
12	41
13	41
13	42
14	44
12	45
13	41
12	44
13	42
12	50
13	45
13	41
14	56
12	74
13	46
12	48
13	43
12	41
13	40
13	41
14	55
22	42
19	65
19	42
21	42
21	41
21	40
21	42
19	41
19	41
21	42
21	39
21	43
21	39
19	41
19	73
21	49
21	43
21	41
21	41
24	39
14	41
19	40
13	43
19	61
18	44
26	46
27	39
26	42
27	43
27	44
28	43
27	43
26	46
27	66
17	43
18	64
17	46
18	49
17	44
18	39
17	45
18	43
17	45
18	39
17	44
18	42
17	41
18	43
17	42
18	38
17	40
18	39
19	45
19	45
19	47
19	41
20	76
20	40
20	47
18	46
17	46
18	42
17	98
18	42
18	59
17	42
18	44
19	42
19	45
19	46
22	61
22	45
21	45
18	43
19	58
19	72
20	52
18	69
19	58
19	222
20	54
18	57
19	60
19	73
20	72
19	59
18	63
19	57
19	54
20	80
19	76
20	57
20	65
22	59
23	72
18	96
19	71
18	71
19	62
18	69
19	94
18	78
19	83
22	85
23	78
19	64
20	69
19	55
20	50
19	43
20	46
19	46
20	44
22	42
23	44
13	46
14	42
13	43
14	42
13	42
14	44
11	43
17	44
19	40
20	40
11	39
22	46
16	45
15	52
25	47
13	50
20	44
25	49
21	45
13	44
17	44
18	49
18	43
19	44
23	45
30	44
18	45
19	50
20	46
22	45
19	44
14	50
15	110
14	44
18	45
15	45
24	45
18	50
19	48
20	49
13	53
16	49
24	49
25	43
28	45
17	46
20	44
12	52
20	46
21	45
24	48
13	45
16	84
18	41
23	54
13	44
16	45
16	45
25	107
30	45
13	48
8	84
18	57
21	49
16	43
16	46
16	49
17	46
13	44
13	44
14	44
23	45
26	46
26	43
26	44
26	45
27	45
15	45
16	44
19	44
17	45
14	49
12	45
13	44
12	46
13	44
12	45
13	46
16	45
23	50
23	45
23	44
26	50
26	46
26	45
30	46
30	45
30	45
20	45
19	47
25	46
17	46
17	45
20	44
20	44
20	45
24	44
24	53
24	48
16	54
21	60
16	53
25	49
16	50
22	49
17	50
15	54
23	54
17	47
27	47
21	47
11	52
23	48
22	45
21	45
16	45
21	46
16	45
25	46
16	51
22	44
17	48
15	49
13	45
17	44
27	46
21	56
12	45
12	49
13	44
19	54
20	49
14	50
15	45
10	44
27	44
27	49
11	49
18	49
26	47
13	48
21	45
22	54
34	45
13	47
14	46
15	45
25	46
23	50
24	43
36	44
34	50
46	127
20	51
30	48
24	50
33	45
30	49
39	45
9	50
26	46
26	44
10	44
23	45
11	45
18	45
23	44
12	44
9	45
8	50
25	45
30	45
24	49
26	48
21	44
23	49
23	45
23	46
26	49
12	45
13	45
18	92
22	45
13	45
19	45
14	46
14	50
24	46
18	51
17	49
24	46
33	45
18	54
26	48
33	46
31	51
19	44
28	43
26	46
23	47
22	44
21	43
20	45
16	46
14	51
25	44
23	47
20	44
19	45
24	74
28	50
31	46
21	47
15	48
13	44
11	45
14	44
12	46
19	46
22	45
38	44
28	45
25	44
18	45
16	44
16	46
14	45
24	44
22	45
19	45
30	45
28	44
25	45
24	47
43	47
33	50
34	45
17	47
20	44
14	50
19	50
20	49
24	44
28	45
23	43
26	44
29	46
34	46
25	45
23	48
20	48
15	49
27	49
25	44
28	45
26	45
20	47
21	46
19	45
22	45
20	49
13	45
29	46
25	48
26	52
24	52
24	45
19	46
27	45
18	46
14	44
12	44
13	44
21	44
31	47
12	43
14	44
25	47
25	45
21	47
22	46
20	45
20	49
18	45
29	46
29	44
25	50
26	49
24	50
24	46
21	46
30	46
28	46
26	45
25	44
23	48
20	46
21	47
26	48
15	48
15	44
15	49
16	44
28	44
26	45
19	46
21	44
22	49
21	46
26	45
20	52
20	49
20	50
17	45
25	46
24	51
16	45
12	43
12	45
12	39
13	44
17	49
18	46
18	45
21	44
22	44
15	69
16	43
16	47
16	45
17	46
7	49
23	45
26	47
24	52
33	45
36	53
27	45
21	44
24	48
11	45
12	50
13	45
16	44
12	50
20	50
10	46
17	50
12	44
11	61
9	53
12	58
22	46
16	84
12	46
14	48
10	47
12	47
17	54
17	54
22	47
16	47
24	47
19	57
18	46
26	47
31	59
20	42
30	47
28	46
33	44
20	40
21	49
20	91
21	44
20	44
21	45
20	46
21	49
18	45
21	45
21	45
29	45
30	45
29	44
29	45
31	45
26	46
31	45
27	45
38	45
13	46
14	45
14	45
17	49
19	45
18	45
25	46
14	45
14	46
18	45
19	45
18	45
19	87
12	46
14	46
16	46
21	112
16	41
24	54
16	49
20	49
19	45
20	46
19	45
20	44
19	44
20	45
20	44
21	45
19	45
20	46
19	46
20	49
19	45
20	45
20	49
21	44
19	49
20	48
19	49
20	53
19	46
20	46
20	51
21	46
19	49
20	44
19	44
20	105
19	45
20	46
20	44
21	44
26	43
26	44
28	105
28	45
28	51
28	47
26	44
26	45
28	53
28	48
28	43
28	45
26	45
26	45
28	54
28	48
28	45
28	47
18	44
17	45
15	45
13	45
13	44
14	45
24	45
22	45
33	46
26	49
17	46
14	44
22	45
23	44
20	45
21	53
20	45
21	45
10	45
16	44
17	45
18	49
21	45
22	45
15	45
15	45
28	44
19	48
14	46
22	45
14	48
22	46
12	49
20	46
12	46
17	45
15	45
16	46
15	45
16	45
15	44
16	57
15	45
16	46
13	45
13	46
24	45
13	46
24	45
18	44
19	45
16	45
17	44
16	51
17	46
15	45
15	46
26	45
15	45
26	46
16	46
16	49
16	43
17	45
16	44
21	45
22	45
23	45
20	48
21	46
20	46
21	47
19	46
19	45
30	47
19	45
30	47
20	47
20	46
20	46
14	50
30	46
31	45
28	50
12	45
13	45
12	46
13	44
12	43
13	45
13	45
14	46
12	54
13	60
12	44
13	46
12	46
13	44
13	45
14	45
12	46
13	46
12	46
13	45
12	68
13	51
13	52
14	45
12	46
13	46
12	51
13	50
12	46
13	46
13	46
14	47
22	46
19	46
19	48
21	46
21	46
21	51
21	46
19	45
19	44
21	45
21	54
21	45
21	45
19	51
19	49
21	45
21	46
21	48
21	46
24	45
14	44
19	45
13	44
19	46
18	45
26	46
27	46
26	45
27	43
27	43
28	84
27	79
26	81
27	62
17	64
18	68
17	56
18	77
17	80
18	89
17	86
18	77
17	65
18	86
17	66
18	62
17	52
18	81
17	96
18	69
17	72
18	145
19	67
19	76
19	72
19	71
20	71
20	86
20	75
18	70
17	53
18	62
17	55
18	61
18	107
17	65
18	93
19	250
19	94
19	231
22	78
22	76
21	56
18	52
19	50
19	50
20	46
18	46
19	46
19	50
20	52
18	46
19	46
19	46
20	46
19	53
18	46
19	46
19	53
20	53
19	46
20	45
20	45
22	46
23	46
18	46
19	46
18	46
19	46
18	46
19	46
18	46
19	45
22	46
23	45
19	46
20	46
19	46
20	46
19	45
20	46
19	54
20	54
22	48
23	46
13	46
14	45
13	49
14	46
13	49
14	45
11	46
17	45
19	49
20	45
11	45
8720	3486
11600	2383
1120	296
40	145
32	71
40	65
24	57
32	59
24	55
32	59
200	224
200	145
24	936
32	299
24	150
32	303
6	359
5	689
128	91
3	361
1	72
32	241
8	83
200	76
32	79
304	159
32	264
304	752
304	229
304	369
304	1531
64	96
304	187
304	211
304	1033
304	598
128	182
304	328
304	386
304	267
304	601
304	252
304	200
304	232
304	497
256	634
304	284
304	267
304	6877
304	283
304	202
304	180
304	359
304	318
304	183
304	279
304	458
304	228
304	248
200	313
200	173
24	273
24	134
32	434
8	850
8	604
8	398
10	190
9	317
9	144
128	86
128	239
5	233
192	69
4	76
3	70
128	390
2	192
11	61
32	146
8	72
200	77
304	389
304	424
304	190
512	320
304	354
304	271
304	219
304	206
304	188
304	187
304	188
304	181
304	188
304	184
304	189
304	188
304	199
304	187
304	187
304	217
304	184
304	4629
304	178
304	188
304	188
304	181
304	186
304	213
304	186
304	178
304	190
200	89
200	69
24	73
64	149
24	62
32	68
4	259
4	446
4	135
10	160
9	139
9	154
128	75
128	73
6	56
3	69
128	350
2	245
5	197
11	77
32	153
8	76
200	80
304	459
304	262
304	187
304	231
304	189
1024	107
304	168
304	185
304	185
304	190
304	188
304	178
304	188
304	201
304	198
304	189
304	190
304	183
304	195
304	190
304	189
304	187
304	187
304	188
304	186
304	190
304	182
304	200
304	200
304	187
304	184
88	609
32	202
88	672
88	187
368	470
80	514
32	315
80	229
80	289
80	434
80	206
64	177
80	162
80	215
80	386
80	286
128	295
80	272
80	202
80	210
80	192
80	209
80	321
80	237
80	237
256	248
80	175
80	331
80	212
80	238
80	395
80	259
80	264
80	263
80	219
80	129
80	118
80	188
80	133
80	4062
80	118
80	117
512	321
80	128
80	122
80	178
80	137
80	139
80	136
80	127
80	114
80	117
80	178
80	146
80	138
80	124
80	121
80	121
80	168
80	189
80	138
80	131
80	129
80	121
80	120
80	127
80	184
80	138
80	136
80	133
80	121
80	124
80	123
80	123
80	186
1024	257
80	128
80	136
80	126
80	119
80	119
80	117
80	176
80	131
80	2906
80	125
80	111
80	112
80	118
80	179
80	143
80	113
80	113
80	117
80	113
80	129
80	172
80	136
80	133
80	127
80	121
80	118
80	118
80	177
80	128
80	124
80	131
80	137
80	128
80	126
80	176
80	133
80	130
80	130
80	123
80	131
80	123
80	188
80	129
80	140
80	132
80	127
80	123
80	133
80	174
80	139
80	176
80	132
80	126
80	138
80	134
80	177
80	133
80	127
80	126
80	124
80	124
80	142
80	136
80	184
2048	234
80	121
80	143
80	126
80	134
80	128
80	130
80	176
80	171
80	116
80	115
80	111
80	120
80	116
80	181
80	131
80	132
80	123
80	123
80	123
80	123
80	175
80	137
80	123
80	118
80	118
80	120
80	122
80	178
80	130
80	135
80	134
80	127
80	115
80	116
80	179
80	132
80	127
80	119
80	116
80	115
80	120
80	361
80	222
80	285
80	199
80	218
80	359
80	269
80	445
80	224
80	3388
80	126
80	126
80	102
80	109
80	187
80	138
80	132
80	130
80	135
80	118
80	118
80	115
80	183
80	143
80	142
80	142
80	138
80	139
80	139
80	183
80	528
80	237
80	329
80	209
80	420
80	213
80	306
80	158
80	244
80	225
80	217
80	213
80	227
80	371
80	231
80	217
80	217
80	243
80	205
80	211
80	279
80	198
80	4072
80	225
80	203
80	334
80	225
80	186
80	137
80	142
80	134
80	137
80	124
80	125
80	176
80	130
80	121
80	121
80	110
80	117
80	119
80	175
80	133
80	131
80	124
80	146
80	109
80	124
80	166
80	129
80	129
80	129
80	125
80	126
80	129
80	122
80	177
4096	3289
80	331
80	165
80	122
80	116
80	112
80	124
80	166
80	129
80	115
80	113
80	116
80	123
80	108
80	171
80	125
80	111
80	104
80	121
80	110
80	109
80	166
80	227
80	140
80	117
80	124
80	135
80	119
80	171
80	2648
80	135
80	135
80	125
80	125
80	120
80	169
80	131
80	135
80	126
80	125
80	126
80	130
80	174
80	132
80	127
80	148
80	128
80	138
80	138
80	170
80	131
80	131
80	129
80	126
80	125
80	113
80	175
80	149
80	139
80	137
80	130
80	120
80	129
80	128
80	171
80	140
80	129
80	127
80	132
80	128
80	134
80	177
80	11074
80	120
80	154
80	119
80	119
80	129
80	176
80	139
80	115
80	112
80	111
80	105
80	117
80	167
80	134
80	122
80	126
80	119
80	121
80	122
80	164
80	130
80	113
80	114
80	110
80	105
80	102
80	172
80	134
80	139
80	130
80	129
80	124
80	120
80	173
80	134
80	127
80	111
80	116
80	115
80	123
80	172
80	136
80	2900
80	150
80	120
80	119
80	119
80	175
80	148
80	132
80	132
80	131
80	125
80	137
80	134
80	174
80	135
80	138
80	137
80	135
80	130
80	135
80	168
80	134
80	126
80	126
80	128
80	124
80	124
80	173
80	137
80	123
80	122
80	130
80	126
80	120
80	177
80	134
80	126
80	125
80	118
80	120
80	113
80	182
80	2680
80	138
80	128
80	125
80	119
80	125
80	173
80	142
80	135
80	132
80	129
80	118
80	121
80	173
80	129
80	123
80	122
80	118
80	122
80	117
80	171
80	138
80	123
80	132
80	128
80	130
80	120
80	178
80	135
80	129
80	115
80	126
80	132
80	124
80	121
80	178
80	138
80	135
80	125
80	124
80	125
80	126
80	171
80	2643
80	130
80	126
80	124
80	143
80	126
80	177
80	132
80	124
80	135
80	119
80	118
80	115
80	172
80	132
80	111
80	120
80	110
80	102
80	111
80	173
80	127
80	123
80	122
80	124
80	126
80	117
80	174
80	137
80	129
80	124
80	126
80	124
80	130
80	177
80	139
80	136
80	137
80	121
80	125
80	126
80	177
80	140
80	2703
80	119
80	121
80	122
80	251
80	171
80	146
80	133
80	124
80	121
80	125
80	126
80	127
80	173
8192	2942
80	273
80	155
80	124
80	110
80	94
80	102
80	164
80	131
80	112
80	111
80	129
80	110
80	114
80	171
80	121
80	123
80	111
80	110
80	109
80	110
80	411
80	195
80	184
80	280
80	222
80	189
80	181
80	392
80	229
80	210
80	204
80	287
80	7514
80	199
80	358
80	194
80	250
80	207
80	432
80	344
80	175
80	238
80	456
80	231
80	199
80	198
80	200
80	222
80	270
80	214
80	249
80	252
80	256
80	230
80	124
80	185
80	145
80	128
80	125
80	125
80	121
80	125
80	124
80	174
80	140
80	117
80	116
80	117
80	117
80	128
80	3668
80	133
80	120
80	120
80	122
80	113
80	122
80	183
80	125
80	118
80	112
80	116
80	116
80	114
80	174
80	130
80	128
80	125
80	121
80	126
80	120
80	179
80	134
80	132
80	112
80	118
80	117
80	121
80	171
80	140
80	138
80	138
80	135
80	129
80	127
80	186
80	130
80	125
80	123
80	120
80	122
80	120
80	176
80	2693
80	125
80	110
80	107
80	110
80	107
80	182
80	135
80	136
80	131
80	132
80	130
80	122
80	117
80	178
80	135
80	142
80	139
80	131
80	121
80	123
80	174
80	125
80	127
80	120
80	122
80	121
80	130
80	178
80	135
80	126
80	120
80	122
80	120
80	121
80	180
80	137
80	130
80	131
80	122
80	122
80	122
80	2803
80	131
80	130
80	130
